"urn:cite:hmt:e4img.E4107v-134","Manuscript Escorialensis Ω 1.12, folio 107 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4108r-442","Manuscript Escorialensis Ω 1.12, folio 108 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4108v-133","Manuscript Escorialensis Ω 1.12, folio 108 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4109r-441","Manuscript Escorialensis Ω 1.12, folio 109 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4109v-132","Manuscript Escorialensis Ω 1.12, folio 109 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4110r-440","Manuscript Escorialensis Ω 1.12, folio 110 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4110v-131","Manuscript Escorialensis Ω 1.12, folio 110 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4111r-439","Manuscript Escorialensis Ω 1.12, folio 111 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4111v-129","Manuscript Escorialensis Ω 1.12, folio 111 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4111v-130","Manuscript Escorialensis Ω 1.12, folio 111 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4112r-438","Manuscript Escorialensis Ω 1.12, folio 112 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4112v-128","Manuscript Escorialensis Ω 1.12, folio 112 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4113r-437","Manuscript Escorialensis Ω 1.12, folio 113 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4113v-127","Manuscript Escorialensis Ω 1.12, folio 113 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4114r-436","Manuscript Escorialensis Ω 1.12, folio 114 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4114v-126","Manuscript Escorialensis Ω 1.12, folio 114 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4115r-435","Manuscript Escorialensis Ω 1.12, folio 115 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4115v-125","Manuscript Escorialensis Ω 1.12, folio 115 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4116r-434","Manuscript Escorialensis Ω 1.12, folio 116 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4116v-124","Manuscript Escorialensis Ω 1.12, folio 116 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4117r-433","Manuscript Escorialensis Ω 1.12, folio 117 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4117v-123","Manuscript Escorialensis Ω 1.12, folio 117 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4118r-432","Manuscript Escorialensis Ω 1.12, folio 118 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4118v-122","Manuscript Escorialensis Ω 1.12, folio 118 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4119r-431","Manuscript Escorialensis Ω 1.12, folio 119 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4119v-121","Manuscript Escorialensis Ω 1.12, folio 119 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4120r-430","Manuscript Escorialensis Ω 1.12, folio 120 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4120v-119","Manuscript Escorialensis Ω 1.12, folio 120 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4120v-120","Manuscript Escorialensis Ω 1.12, folio 120 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4121r-429","Manuscript Escorialensis Ω 1.12, folio 121 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4121v-118","Manuscript Escorialensis Ω 1.12, folio 121 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4122bisr-427","Manuscript Escorialensis Ω 1.12, folio 122bis recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4122bisv-115","Manuscript Escorialensis Ω 1.12, folio 122bis verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4122bisv-116","Manuscript Escorialensis Ω 1.12, folio 122bis verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4122r-428","Manuscript Escorialensis Ω 1.12, folio 122 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4122v-117","Manuscript Escorialensis Ω 1.12, folio 122 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123bisr-425","Manuscript Escorialensis Ω 1.12, folio 123bis recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123bisv-109","Manuscript Escorialensis Ω 1.12, folio 123bis verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123bisv-110","Manuscript Escorialensis Ω 1.12, folio 123bis verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123r-426","Manuscript Escorialensis Ω 1.12, folio 123 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123v-111","Manuscript Escorialensis Ω 1.12, folio 123 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123v-112","Manuscript Escorialensis Ω 1.12, folio 123 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123v-113","Manuscript Escorialensis Ω 1.12, folio 123 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4123v-114","Manuscript Escorialensis Ω 1.12, folio 123 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4124r-424","Manuscript Escorialensis Ω 1.12, folio 124 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4124v-106","Manuscript Escorialensis Ω 1.12, folio 124 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4124v-107","Manuscript Escorialensis Ω 1.12, folio 124 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4124v-108","Manuscript Escorialensis Ω 1.12, folio 124 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4125r-423","Manuscript Escorialensis Ω 1.12, folio 125 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4125v-105","Manuscript Escorialensis Ω 1.12, folio 125 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4126r-422","Manuscript Escorialensis Ω 1.12, folio 126 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4126v-104","Manuscript Escorialensis Ω 1.12, folio 126 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4127r-421","Manuscript Escorialensis Ω 1.12, folio 127 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4127v-103","Manuscript Escorialensis Ω 1.12, folio 127 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4128r-420","Manuscript Escorialensis Ω 1.12, folio 128 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4128v-102","Manuscript Escorialensis Ω 1.12, folio 128 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4129r-419","Manuscript Escorialensis Ω 1.12, folio 129 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4129v-101","Manuscript Escorialensis Ω 1.12, folio 129 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4130r-418","Manuscript Escorialensis Ω 1.12, folio 130 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4130v-100","Manuscript Escorialensis Ω 1.12, folio 130 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4131r-416","Manuscript Escorialensis Ω 1.12, folio 131 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4131v-099","Manuscript Escorialensis Ω 1.12, folio 131 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4132r-415","Manuscript Escorialensis Ω 1.12, folio 132 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4132v-098","Manuscript Escorialensis Ω 1.12, folio 132 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4133r-414","Manuscript Escorialensis Ω 1.12, folio 133 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4133v-095","Manuscript Escorialensis Ω 1.12, folio 133 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4133v-096","Manuscript Escorialensis Ω 1.12, folio 133 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4133v-097","Manuscript Escorialensis Ω 1.12, folio 133 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4134r-413","Manuscript Escorialensis Ω 1.12, folio 134 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4134v-094","Manuscript Escorialensis Ω 1.12, folio 134 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4135r-412","Manuscript Escorialensis Ω 1.12, folio 135 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4135v-092","Manuscript Escorialensis Ω 1.12, folio 135 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4135v-093","Manuscript Escorialensis Ω 1.12, folio 135 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4136r-411","Manuscript Escorialensis Ω 1.12, folio 136 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4136v-091","Manuscript Escorialensis Ω 1.12, folio 136 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4137r-410","Manuscript Escorialensis Ω 1.12, folio 137 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4137v-090","Manuscript Escorialensis Ω 1.12, folio 137 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4138r-409","Manuscript Escorialensis Ω 1.12, folio 138 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4138v-089","Manuscript Escorialensis Ω 1.12, folio 138 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4139r-408","Manuscript Escorialensis Ω 1.12, folio 139 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4139v-088","Manuscript Escorialensis Ω 1.12, folio 139 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4140r-407","Manuscript Escorialensis Ω 1.12, folio 140 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4140v-086","Manuscript Escorialensis Ω 1.12, folio 140 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4140v-087","Manuscript Escorialensis Ω 1.12, folio 140 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4141r-406","Manuscript Escorialensis Ω 1.12, folio 141 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4141v-085","Manuscript Escorialensis Ω 1.12, folio 141 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4142r-405","Manuscript Escorialensis Ω 1.12, folio 142 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4142v-084","Manuscript Escorialensis Ω 1.12, folio 142 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4143bisr-403","Manuscript Escorialensis Ω 1.12, folio 143bis recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4143bisv-082","Manuscript Escorialensis Ω 1.12, folio 143bis verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4143r-404","Manuscript Escorialensis Ω 1.12, folio 143 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4143v-083","Manuscript Escorialensis Ω 1.12, folio 143 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4144r-402","Manuscript Escorialensis Ω 1.12, folio 144 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4144v-081","Manuscript Escorialensis Ω 1.12, folio 144 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4145r-401","Manuscript Escorialensis Ω 1.12, folio 145 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4145v-080","Manuscript Escorialensis Ω 1.12, folio 145 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4146r-400","Manuscript Escorialensis Ω 1.12, folio 146 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4146v-079","Manuscript Escorialensis Ω 1.12, folio 146 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4147r-399","Manuscript Escorialensis Ω 1.12, folio 147 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4147v-078","Manuscript Escorialensis Ω 1.12, folio 147 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4148r-398","Manuscript Escorialensis Ω 1.12, folio 148 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4148v-077","Manuscript Escorialensis Ω 1.12, folio 148 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4149r-397","Manuscript Escorialensis Ω 1.12, folio 149 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4149v-076","Manuscript Escorialensis Ω 1.12, folio 149 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4150r-396","Manuscript Escorialensis Ω 1.12, folio 150 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4150v-075","Manuscript Escorialensis Ω 1.12, folio 150 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4151r-395","Manuscript Escorialensis Ω 1.12, folio 151 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4151v-074","Manuscript Escorialensis Ω 1.12, folio 151 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4152r-394","Manuscript Escorialensis Ω 1.12, folio 152 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4152v-073","Manuscript Escorialensis Ω 1.12, folio 152 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4153r-393","Manuscript Escorialensis Ω 1.12, folio 153 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4153v-072","Manuscript Escorialensis Ω 1.12, folio 153 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4154r-392","Manuscript Escorialensis Ω 1.12, folio 154 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4154v-071","Manuscript Escorialensis Ω 1.12, folio 154 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4155r-391","Manuscript Escorialensis Ω 1.12, folio 155 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4155v-070","Manuscript Escorialensis Ω 1.12, folio 155 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4156r-390","Manuscript Escorialensis Ω 1.12, folio 156 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4156v-069","Manuscript Escorialensis Ω 1.12, folio 156 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4157r-389","Manuscript Escorialensis Ω 1.12, folio 157 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4157v-067","Manuscript Escorialensis Ω 1.12, folio 157 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4158r-387","Manuscript Escorialensis Ω 1.12, folio 158 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4158r-388","Manuscript Escorialensis Ω 1.12, folio 158 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4158v-068","Manuscript Escorialensis Ω 1.12, folio 158 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4159r-386","Manuscript Escorialensis Ω 1.12, folio 159 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4159v-066","Manuscript Escorialensis Ω 1.12, folio 159 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4160r-385","Manuscript Escorialensis Ω 1.12, folio 160 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4160v-065","Manuscript Escorialensis Ω 1.12, folio 160 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4161r-384","Manuscript Escorialensis Ω 1.12, folio 161 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4161v-064","Manuscript Escorialensis Ω 1.12, folio 161 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4162r-383","Manuscript Escorialensis Ω 1.12, folio 162 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4162v-063","Manuscript Escorialensis Ω 1.12, folio 162 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4163r-382","Manuscript Escorialensis Ω 1.12, folio 163 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4163v-062","Manuscript Escorialensis Ω 1.12, folio 163 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4164r-381","Manuscript Escorialensis Ω 1.12, folio 164 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4164v-061","Manuscript Escorialensis Ω 1.12, folio 164 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4165r-380","Manuscript Escorialensis Ω 1.12, folio 165 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4165v-060","Manuscript Escorialensis Ω 1.12, folio 165 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4166r-379","Manuscript Escorialensis Ω 1.12, folio 166 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4166v-059","Manuscript Escorialensis Ω 1.12, folio 166 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4167r-378","Manuscript Escorialensis Ω 1.12, folio 167 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4167v-058","Manuscript Escorialensis Ω 1.12, folio 167 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4168r-377","Manuscript Escorialensis Ω 1.12, folio 168 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4168v-057","Manuscript Escorialensis Ω 1.12, folio 168 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4169r-376","Manuscript Escorialensis Ω 1.12, folio 169 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4169v-056","Manuscript Escorialensis Ω 1.12, folio 169 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4170r-374","Manuscript Escorialensis Ω 1.12, folio 170 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4170r-375","Manuscript Escorialensis Ω 1.12, folio 170 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4170v-055","Manuscript Escorialensis Ω 1.12, folio 170 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4171r-373","Manuscript Escorialensis Ω 1.12, folio 171 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4171v-054","Manuscript Escorialensis Ω 1.12, folio 171 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4172r-372","Manuscript Escorialensis Ω 1.12, folio 172 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4172v-053","Manuscript Escorialensis Ω 1.12, folio 172 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4173r-371","Manuscript Escorialensis Ω 1.12, folio 173 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4173v-051","Manuscript Escorialensis Ω 1.12, folio 173 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4173v-052","Manuscript Escorialensis Ω 1.12, folio 173 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4174r-370","Manuscript Escorialensis Ω 1.12, folio 174 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4174v-049","Manuscript Escorialensis Ω 1.12, folio 174 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4175r-369","Manuscript Escorialensis Ω 1.12, folio 175 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4175v-048","Manuscript Escorialensis Ω 1.12, folio 175 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4176r-368","Manuscript Escorialensis Ω 1.12, folio 176 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
