urn:cite:hmt:e3bifolio.E3-4v-5r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 4v and 5r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-50v-51r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 50v and 51r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-51v-52r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 51v and 52r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-52v-53r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 52v and 53r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-54v-55r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 54v and 55r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-55v-56r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 55v and 56r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-56v-57r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 56v and 57r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-57v-58r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 57v and 58r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-58v-59r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 58v and 59r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-59v-60bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 59v and 60bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-5v-6r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 5v and 6r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-60v-61bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 60v and 61bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-60v-61r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 60v and 61r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-61v-62r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 61v and 62r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-62v-63r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 62v and 63r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-63v-64r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 63v and 64r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-64v-65r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 64v and 65r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-65v-66r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 65v and 66r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-66v-67r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 66v and 67r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-67v-68r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 67v and 68r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-67v-77r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 67v and 77r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-68v-69r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 68v and 69r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-69v-70r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 69v and 70r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-6v-7r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 6v and 7r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
