OccurrrenceUrn.v1	TextPassage
urn:cite:hmt:venAsign.1792.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.114
urn:cite:hmt:venAsign.1793.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.117
urn:cite:hmt:venAsign.1794.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.118
urn:cite:hmt:venAsign.1795.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.124
urn:cite:hmt:venAsign.1796.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.125
urn:cite:hmt:venAsign.1797.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.128
urn:cite:hmt:venAsign.1798.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.129
urn:cite:hmt:venAsign.1799.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.135
urn:cite:hmt:venAsign.1800.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.136
urn:cite:hmt:venAsign.1801.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.147
urn:cite:hmt:venAsign.1802.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.153
urn:cite:hmt:venAsign.1803.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.154
urn:cite:hmt:venAsign.1804.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.155
urn:cite:hmt:venAsign.1805.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.162
urn:cite:hmt:venAsign.1806.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.167
urn:cite:hmt:venAsign.1807.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.168
urn:cite:hmt:venAsign.1808.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.169
urn:cite:hmt:venAsign.1809.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.170
urn:cite:hmt:venAsign.1810.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.171
urn:cite:hmt:venAsign.1811.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.172
urn:cite:hmt:venAsign.1812.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.178
urn:cite:hmt:venAsign.1813.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.180
urn:cite:hmt:venAsign.1814.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.183
urn:cite:hmt:venAsign.1815.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.196
urn:cite:hmt:venAsign.1816.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.205
urn:cite:hmt:venAsign.1817.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.206
urn:cite:hmt:venAsign.1818.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.206
urn:cite:hmt:venAsign.1819.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.207
urn:cite:hmt:venAsign.1820.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.208
urn:cite:hmt:venAsign.1821.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.209
urn:cite:hmt:venAsign.1822.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.213
urn:cite:hmt:venAsign.1823.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.214
urn:cite:hmt:venAsign.1824.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.218
urn:cite:hmt:venAsign.1825.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.219
urn:cite:hmt:venAsign.1826.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.223
urn:cite:hmt:venAsign.1827.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.225
urn:cite:hmt:venAsign.1828.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.226
urn:cite:hmt:venAsign.1829.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.235
urn:cite:hmt:venAsign.1830.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.239
urn:cite:hmt:venAsign.1831.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.242
urn:cite:hmt:venAsign.1832.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.267
urn:cite:hmt:venAsign.1833.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.272
urn:cite:hmt:venAsign.1834.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.274
urn:cite:hmt:venAsign.1835.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.279
urn:cite:hmt:venAsign.1836.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.284
urn:cite:hmt:venAsign.1837.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.288
urn:cite:hmt:venAsign.1838.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.304
urn:cite:hmt:venAsign.1839.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.305
urn:cite:hmt:venAsign.1840.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.306
urn:cite:hmt:venAsign.1841.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.304
urn:cite:hmt:venAsign.1842.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.305
urn:cite:hmt:venAsign.1843.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.306
urn:cite:hmt:venAsign.1844.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.315
urn:cite:hmt:venAsign.1845.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.317
urn:cite:hmt:venAsign.1846.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.318
urn:cite:hmt:venAsign.1847.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.319
urn:cite:hmt:venAsign.1848.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.320
urn:cite:hmt:venAsign.1849.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.321
urn:cite:hmt:venAsign.1850.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.322
urn:cite:hmt:venAsign.1851.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.323
urn:cite:hmt:venAsign.1852.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.324
urn:cite:hmt:venAsign.1853.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.325
urn:cite:hmt:venAsign.1854.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.326
urn:cite:hmt:venAsign.1855.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.327
urn:cite:hmt:venAsign.1856.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.338
urn:cite:hmt:venAsign.1857.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.354
urn:cite:hmt:venAsign.1858.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.366
urn:cite:hmt:venAsign.1859.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.376
urn:cite:hmt:venAsign.1860.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.377
urn:cite:hmt:venAsign.1861.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.379
urn:cite:hmt:venAsign.1862.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.382
urn:cite:hmt:venAsign.1863.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.391
urn:cite:hmt:venAsign.1864.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.394
urn:cite:hmt:venAsign.1865.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.402
urn:cite:hmt:venAsign.1866.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.405
urn:cite:hmt:venAsign.1867.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.406
urn:cite:hmt:venAsign.1868.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.416
urn:cite:hmt:venAsign.1869.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.418
urn:cite:hmt:venAsign.1870.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.421
urn:cite:hmt:venAsign.1871.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.434
urn:cite:hmt:venAsign.1872.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.439
urn:cite:hmt:venAsign.1873.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.442
urn:cite:hmt:venAsign.1874.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.463
urn:cite:hmt:venAsign.1875.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.477
urn:cite:hmt:venAsign.1876.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.485
urn:cite:hmt:venAsign.1877.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.499
urn:cite:hmt:venAsign.1878.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.500
urn:cite:hmt:venAsign.1879.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.509
urn:cite:hmt:venAsign.1880.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.516
urn:cite:hmt:venAsign.1881.v1	urn:cts:greekLit:tlg0012.tlg001.msA:14.518
urn:cite:hmt:venAsign.1882.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.8
urn:cite:hmt:venAsign.1883.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.10
urn:cite:hmt:venAsign.1884.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.11
urn:cite:hmt:venAsign.1885.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.14
urn:cite:hmt:venAsign.1886.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.15
urn:cite:hmt:venAsign.1887.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.18
urn:cite:hmt:venAsign.1888.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.21
urn:cite:hmt:venAsign.1889.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.23
urn:cite:hmt:venAsign.1890.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.41
urn:cite:hmt:venAsign.1891.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.50
urn:cite:hmt:venAsign.1892.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.56
urn:cite:hmt:venAsign.1893.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.57
urn:cite:hmt:venAsign.1894.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.58
urn:cite:hmt:venAsign.1895.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.59
urn:cite:hmt:venAsign.1896.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.60
urn:cite:hmt:venAsign.1897.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.61
urn:cite:hmt:venAsign.1898.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.62
urn:cite:hmt:venAsign.1899.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.63
urn:cite:hmt:venAsign.1900.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.64
urn:cite:hmt:venAsign.1901.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.64
urn:cite:hmt:venAsign.1902.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.65
urn:cite:hmt:venAsign.1903.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.66
urn:cite:hmt:venAsign.1904.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.67
urn:cite:hmt:venAsign.1905.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.68
urn:cite:hmt:venAsign.1906.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.69
urn:cite:hmt:venAsign.1907.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.69
urn:cite:hmt:venAsign.1908.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.70
urn:cite:hmt:venAsign.1909.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.71
urn:cite:hmt:venAsign.1910.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.71
urn:cite:hmt:venAsign.1911.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.72
urn:cite:hmt:venAsign.1912.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.73
urn:cite:hmt:venAsign.1913.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.74
urn:cite:hmt:venAsign.1914.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.75
urn:cite:hmt:venAsign.1915.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.76
urn:cite:hmt:venAsign.1916.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.77
urn:cite:hmt:venAsign.1917.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.86
urn:cite:hmt:venAsign.1918.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.87
urn:cite:hmt:venAsign.1919.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.94
urn:cite:hmt:venAsign.1920.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.119
urn:cite:hmt:venAsign.1921.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.122
urn:cite:hmt:venAsign.1922.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.127
urn:cite:hmt:venAsign.1923.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.138
urn:cite:hmt:venAsign.1924.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.147
urn:cite:hmt:venAsign.1925.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.148
urn:cite:hmt:venAsign.1926.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.153
urn:cite:hmt:venAsign.1927.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.155
urn:cite:hmt:venAsign.1928.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.158
urn:cite:hmt:venAsign.1929.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.161
urn:cite:hmt:venAsign.1930.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.166
urn:cite:hmt:venAsign.1931.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.167
urn:cite:hmt:venAsign.1932.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.166
urn:cite:hmt:venAsign.1933.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.167
urn:cite:hmt:venAsign.1934.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.169
urn:cite:hmt:venAsign.1935.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.170
urn:cite:hmt:venAsign.1936.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.178
urn:cite:hmt:venAsign.1937.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.182
urn:cite:hmt:venAsign.1938.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.183
urn:cite:hmt:venAsign.1939.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.189
urn:cite:hmt:venAsign.1940.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.192
urn:cite:hmt:venAsign.1941.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.193
urn:cite:hmt:venAsign.1942.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.204
urn:cite:hmt:venAsign.1943.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.212
urn:cite:hmt:venAsign.1944.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.213
urn:cite:hmt:venAsign.1945.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.214
urn:cite:hmt:venAsign.1946.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.215
urn:cite:hmt:venAsign.1947.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.216
urn:cite:hmt:venAsign.1948.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.217
urn:cite:hmt:venAsign.1949.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.223
urn:cite:hmt:venAsign.1950.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.225
urn:cite:hmt:venAsign.1951.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.229
urn:cite:hmt:venAsign.1952.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.230
urn:cite:hmt:venAsign.1953.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.231
urn:cite:hmt:venAsign.1954.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.232
urn:cite:hmt:venAsign.1955.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.233
urn:cite:hmt:venAsign.1956.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.234
urn:cite:hmt:venAsign.1957.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.235
urn:cite:hmt:venAsign.1958.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.241
urn:cite:hmt:venAsign.1959.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.252
urn:cite:hmt:venAsign.1960.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.265
urn:cite:hmt:venAsign.1961.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.266
urn:cite:hmt:venAsign.1962.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.267
urn:cite:hmt:venAsign.1963.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.268
urn:cite:hmt:venAsign.1964.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.265
urn:cite:hmt:venAsign.1965.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.266
urn:cite:hmt:venAsign.1966.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.267
urn:cite:hmt:venAsign.1967.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.268
urn:cite:hmt:venAsign.1968.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.288
urn:cite:hmt:venAsign.1969.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.305
urn:cite:hmt:venAsign.1970.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.310
urn:cite:hmt:venAsign.1971.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.316
urn:cite:hmt:venAsign.1972.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.330
urn:cite:hmt:venAsign.1973.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.333
urn:cite:hmt:venAsign.1974.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.336
urn:cite:hmt:venAsign.1975.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.347
urn:cite:hmt:venAsign.1976.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.350
urn:cite:hmt:venAsign.1977.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.351
urn:cite:hmt:venAsign.1978.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.356
urn:cite:hmt:venAsign.1979.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.376
urn:cite:hmt:venAsign.1980.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.377
urn:cite:hmt:venAsign.1981.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.385
urn:cite:hmt:venAsign.1982.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.395
urn:cite:hmt:venAsign.1983.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.403
urn:cite:hmt:venAsign.1984.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.405
urn:cite:hmt:venAsign.1985.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.407
urn:cite:hmt:venAsign.1986.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.412
urn:cite:hmt:venAsign.1987.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.414
urn:cite:hmt:venAsign.1988.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.419
urn:cite:hmt:venAsign.1989.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.428
urn:cite:hmt:venAsign.1990.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.432
urn:cite:hmt:venAsign.1991.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.439
urn:cite:hmt:venAsign.1992.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.441
urn:cite:hmt:venAsign.1993.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.449
urn:cite:hmt:venAsign.1994.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.450
urn:cite:hmt:venAsign.1995.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.451
urn:cite:hmt:venAsign.1996.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.449
urn:cite:hmt:venAsign.1997.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.450
urn:cite:hmt:venAsign.1998.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.451
urn:cite:hmt:venAsign.1999.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.462
urn:cite:hmt:venAsign.2000.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.464
urn:cite:hmt:venAsign.2001.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.470
urn:cite:hmt:venAsign.2002.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.476
urn:cite:hmt:venAsign.2003.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.480
urn:cite:hmt:venAsign.2004.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.495
urn:cite:hmt:venAsign.2005.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.505
urn:cite:hmt:venAsign.2006.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.511
urn:cite:hmt:venAsign.2007.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.513
urn:cite:hmt:venAsign.2008.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.515
urn:cite:hmt:venAsign.2009.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.518
urn:cite:hmt:venAsign.2010.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.530
urn:cite:hmt:venAsign.2011.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.531
urn:cite:hmt:venAsign.2012.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.538
urn:cite:hmt:venAsign.2013.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.543
urn:cite:hmt:venAsign.2014.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.544
urn:cite:hmt:venAsign.2015.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.545
urn:cite:hmt:venAsign.2016.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.558
urn:cite:hmt:venAsign.2017.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.571
urn:cite:hmt:venAsign.2018.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.582
urn:cite:hmt:venAsign.2019.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.587
urn:cite:hmt:venAsign.2020.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.601
urn:cite:hmt:venAsign.2021.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.610
urn:cite:hmt:venAsign.2022.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.611
urn:cite:hmt:venAsign.2023.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.612
urn:cite:hmt:venAsign.2024.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.613
urn:cite:hmt:venAsign.2025.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.614
urn:cite:hmt:venAsign.2026.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.622
urn:cite:hmt:venAsign.2027.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.626
urn:cite:hmt:venAsign.2028.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.640
urn:cite:hmt:venAsign.2029.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.646
urn:cite:hmt:venAsign.2030.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.651
urn:cite:hmt:venAsign.2031.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.666
urn:cite:hmt:venAsign.2032.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.668
urn:cite:hmt:venAsign.2033.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.669
urn:cite:hmt:venAsign.2034.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.670
urn:cite:hmt:venAsign.2035.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.671
urn:cite:hmt:venAsign.2036.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.672
urn:cite:hmt:venAsign.2037.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.673
urn:cite:hmt:venAsign.2038.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.673
urn:cite:hmt:venAsign.2039.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.679
urn:cite:hmt:venAsign.2040.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.697
urn:cite:hmt:venAsign.2041.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.712
urn:cite:hmt:venAsign.2042.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.713
urn:cite:hmt:venAsign.2043.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.716
urn:cite:hmt:venAsign.2044.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.718
urn:cite:hmt:venAsign.2045.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.722
urn:cite:hmt:venAsign.2046.v1	urn:cts:greekLit:tlg0012.tlg001.msA:15.730
urn:cite:hmt:venAsign.2047.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.9
urn:cite:hmt:venAsign.2048.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.17
urn:cite:hmt:venAsign.2049.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.20
urn:cite:hmt:venAsign.2050.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.24
urn:cite:hmt:venAsign.2051.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.28
urn:cite:hmt:venAsign.2052.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.29
urn:cite:hmt:venAsign.2053.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.30
urn:cite:hmt:venAsign.2054.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.31
urn:cite:hmt:venAsign.2055.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.34
urn:cite:hmt:venAsign.2056.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.41
urn:cite:hmt:venAsign.2057.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.44
urn:cite:hmt:venAsign.2058.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.45
urn:cite:hmt:venAsign.2059.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.46
urn:cite:hmt:venAsign.2060.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.57
urn:cite:hmt:venAsign.2061.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.59
urn:cite:hmt:venAsign.2062.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.60
urn:cite:hmt:venAsign.2063.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.61
urn:cite:hmt:venAsign.2064.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.62
urn:cite:hmt:venAsign.2065.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.70
urn:cite:hmt:venAsign.2066.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.74
urn:cite:hmt:venAsign.2067.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.81
urn:cite:hmt:venAsign.2068.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.89
urn:cite:hmt:venAsign.2069.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.90
urn:cite:hmt:venAsign.2070.v1	urn:cts:greekLit:tlg0012.tlg001.msA:16.92
