Passage	Sign
urn:cts:greekLit:tlg0012.tlg001.msA:8.65	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.66	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.68	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.70	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.73	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.74	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.89	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.93	
urn:cts:greekLit:tlg0012.tlg001.msA:8.97	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.99	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.106	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.107	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.108	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.109	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.114	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.124	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.125	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.128	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.130	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.131	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.139	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.149	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.150	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.163	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.164	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.165	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.166	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.168	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.185	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.186	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.189	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.193	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.199	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.206	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.207	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.209	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.221	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.230	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.231	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.233	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.235	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.239	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.250	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.257	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.266	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.270	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.276	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.284	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.290	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.293	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.299	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.301	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.303	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.306	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.307	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.308	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.312	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.313	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.316	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.317	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.321	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.322	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.325	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.328	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.331	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.340	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.349	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.361	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.368	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.371	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.372	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.373	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.377	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.378	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.385	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.386	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.387	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.390	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.391	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.393	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.399	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.406	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.407	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.408	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.411	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.420	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.421	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.422	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.423	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.424	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.428	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.435	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.439	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.441	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.443	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.444	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.448	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.455	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.459	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.463	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.464	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.465	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.475	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.476	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.485	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.488	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.491	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.493	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.494	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.495	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.499	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.501	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.503	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.505	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.512	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.513	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.517	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.519	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.521	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.524	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.525	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.526	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.528	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.532	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.535	urn:cite:hmt:critsigns.antisigma
urn:cts:greekLit:tlg0012.tlg001.msA:8.536	urn:cite:hmt:critsigns.antisigma
urn:cts:greekLit:tlg0012.tlg001.msA:8.537	urn:cite:hmt:critsigns.antisigma
urn:cts:greekLit:tlg0012.tlg001.msA:8.555	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:8.557	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.557	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.558	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:8.558	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:8.560	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:8.562	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.2	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.3	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.9	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.12	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.14	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.16	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.17	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.18	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.19	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.23	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:9.23	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.24	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:9.24	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.25	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:9.25	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.29	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.30	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.31	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.34	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.43	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.44	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.47	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.53	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.56	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.57	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.67	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.71	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.77	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.99	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.116	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.119	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.128	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.131	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.133	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.137	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.140	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.141	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.145	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.146	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.147	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.148	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.153	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.156	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.160	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.165	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.168	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.169	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.170	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.171	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.180	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.182	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.188	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.190	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.192	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.197	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.206	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.209	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.212	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.219	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.222	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.224	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.225	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.236	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.241	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.242	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.246	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.254	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.261	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.262	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.271	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.297	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.313	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.325	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.327	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.338	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.347	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.354	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.364	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.367	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.378	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.383	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.385	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.392	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.395	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.401	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.404	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.405	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.416	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.419	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.446	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.447	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.455	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.456	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.457	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.473	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.475	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.478	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.481	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.505	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.506	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.509	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.520	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.527	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.528	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.531	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.537	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.540	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.541	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.542	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.546	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.554	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.562	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.567	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.568	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.569	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.571	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.575	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.578	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.586	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.593	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.594	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.598	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.605	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.607	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.612	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.616	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.619	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.621	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.622	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.625	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.632	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.638	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.641	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.653	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.656	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.657	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.664	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:9.668	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.680	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.682	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.685	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.686	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.688	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.689	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.690	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.691	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.692	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.694	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:9.694	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:9.698	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.699	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:9.709	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.5	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.7	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.10	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.23	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.30	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.37	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.38	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:10.44	urn:cite:hmt:critsigns.diple
